round,time,cloud,temp,humidity,ground_press,wind_speed,wind_dir,rain,snow,dew_point,vis,uv_idx,azimuth,elevation
2,2022-08-22 21:00:00+09:00,100,25.23,87,1006,2.5,187,0,0,23.3333,16.0934,0,301.828,-20.8019
2,2022-08-22 22:00:00+09:00,98,25.08,88,1006,2.71,186,0,0,23.3333,16.0934,0,314.058,-30.5422
2,2022-08-22 23:00:00+09:00,99,25.1,88,1006,2.49,192,0,0,23.8889,16.0934,0,329.274,-38.2226
2,2022-08-23 00:00:00+09:00,99,25.16,88,1006,2.36,180,0,0,23.8889,16.0934,0,347.69,-42.7844
2,2022-08-23 01:00:00+09:00,100,25.17,89,1005,3.22,177,0,0,23.8889,16.0934,0,7.82717,-43.2845
2,2022-08-23 02:00:00+09:00,100,25.25,89,1005,3.11,174,0,0,23.8889,16.0934,0,26.8509,-39.6003
2,2022-08-23 03:00:00+09:00,100,25.17,89,1005,2.82,185,0,0,24.4444,16.0934,0,42.841,-32.5441
2,2022-08-23 04:00:00+09:00,100,25.39,88,1004,2.96,194,0,0,24.4444,16.0934,0,55.7042,-23.2018
2,2022-08-23 05:00:00+09:00,100,25.62,85,1005,2.48,198,0,0,25,11.2654,0,66.2299,-12.4338
2,2022-08-23 06:00:00+09:00,100,25.71,83,1005,2.41,201,0,0,25,11.2654,0,75.3007,-0.811131
2,2022-08-23 07:00:00+09:00,100,25.85,81,1006,2.76,192,0,0,25,11.2654,0,83.6926,11.2899
2,2022-08-23 08:00:00+09:00,100,25.85,82,1006,3.21,189,0,0,25,16.0934,1,92.1511,23.5881
2,2022-08-23 09:00:00+09:00,100,25.87,82,1006,3.83,188,0,0,25,16.0934,1,101.595,35.8069
2,2022-08-23 10:00:00+09:00,100,25.67,85,1006,4.29,186,0.32,0,25,16.0934,2,113.518,47.5479
2,2022-08-23 11:00:00+09:00,100,25.52,87,1006,4.78,180,0.53,0,25,16.0934,5,130.789,58.0046
2,2022-08-23 12:00:00+09:00,100,25.03,94,1006,5.09,184,1.27,0,25.5556,16.0934,6,158.103,65.2674
2,2022-08-23 13:00:00+09:00,100,25.24,96,1006,4.47,201,0.97,0,26.1111,16.0934,5,194.254,66.1011
2,2022-08-23 14:00:00+09:00,100,25.74,95,1005,3.49,268,1.3,0,25.5556,16.0934,3,224.155,59.9561
2,2022-08-23 15:00:00+09:00,100,25.59,92,1005,7.19,321,0.85,0,25.5556,16.0934,2,243.185,49.9704
2,2022-08-23 16:00:00+09:00,98,25.19,87,1006,7.45,332,0.2,0,25,16.0934,1,255.953,38.409
2,2022-08-23 17:00:00+09:00,96,25.23,81,1006,6,338,0,0,24.4444,9.65606,0,265.768,26.2413
2,2022-08-23 18:00:00+09:00,86,25.23,77,1007,5.98,338,0,0,23.3333,16.0934,0,274.338,13.9196
2,2022-08-23 19:00:00+09:00,71,25.02,76,1007,5.74,340,0,0,22.7778,4.82803,0,282.662,1.7319
2,2022-08-23 20:00:00+09:00,61,24.67,76,1007,5.6,343,0,0,21.6667,4.82803,0,291.502,-10.0511
2,2022-08-23 21:00:00+09:00,52,24.55,76,1008,6.08,343,0,0,20.5556,8.04672,0,301.617,-21.0843
2,2022-08-23 22:00:00+09:00,10,24.36,75,1008,6.2,348,0,0,20,8.04672,0,313.879,-30.8504
2,2022-08-23 23:00:00+09:00,9,24.06,74,1008,5.59,355,0,0,21.1111,4.82803,0,329.162,-38.5557
2,2022-08-24 00:00:00+09:00,11,23.9,73,1008,4.78,357,0,0,21.1111,8.04672,0,347.693,-43.129
2,2022-08-24 01:00:00+09:00,62,24.89,71,1007,5,351,0,0,20,6.43738,0,7.96809,-43.6137
2,2022-08-24 02:00:00+09:00,68,24.82,70,1007,5.28,358,0,0,19.4444,6.43738,0,27.0952,-39.8895
2,2022-08-24 03:00:00+09:00,67,24.59,70,1007,4.6,3,0,0,19.4444,6.43738,0,43.1334,-32.7859
2,2022-08-24 04:00:00+09:00,27,24.32,71,1007,3.99,0,0,0,19.4444,6.43738,0,56.0105,-23.4018
2,2022-08-24 05:00:00+09:00,31,24.26,71,1007,4.07,351,0,0,19.4444,6.43738,0,66.5389,-12.602
2,2022-08-24 06:00:00+09:00,29,24.2,71,1007,4.01,351,0,0,19.4444,6.43738,0,75.6136,-0.957664
2,2022-08-24 07:00:00+09:00,31,24.37,70,1008,3.77,352,0,0,19.4444,16.0934,0,84.0172,11.1556
2,2022-08-24 08:00:00+09:00,28,24.8,68,1008,4.28,349,0,0,19.4444,16.0934,1,92.4996,23.4562
2,2022-08-24 09:00:00+09:00,25,25.22,66,1009,4.1,351,0,0,19.4444,16.0934,1,101.984,35.6652
2,2022-08-24 10:00:00+09:00,4,25.64,64,1008,3.57,344,0,0,18.8889,16.0934,1,113.964,47.3791
2,2022-08-24 11:00:00+09:00,16,26.01,62,1008,3.93,326,0,0,18.8889,16.0934,2,131.288,57.7818
2,2022-08-24 12:00:00+09:00,31,26.15,61,1008,5.09,320,0,0,18.8889,9.65606,2,158.499,64.9639
2,2022-08-24 13:00:00+09:00,37,26.21,61,1008,4.83,317,0,0,18.3333,16.0934,2,194.237,65.7547
2,2022-08-24 14:00:00+09:00,44,26.2,61,1008,4.82,313,0,0,20,16.0934,1,223.866,59.6416
2,2022-08-24 15:00:00+09:00,38,26.21,61,1007,4.92,318,0,0,19.4444,16.0934,1,242.858,49.6954
2,2022-08-24 16:00:00+09:00,9,26.14,62,1007,4.69,323,0,0,18.8889,16.0934,1,255.648,38.1575
2,2022-08-24 17:00:00+09:00,8,25.86,64,1007,4.69,321,0,0,18.8889,9.65606,0,265.491,25.9996
2,2022-08-24 18:00:00+09:00,6,25.52,67,1007,4.18,320,0,0,18.8889,16.0934,0,274.082,13.6778
2,2022-08-24 19:00:00+09:00,6,24.87,70,1007,3.66,321,0,0,19.4444,16.0934,0,282.421,1.48228
2,2022-08-24 20:00:00+09:00,5,24.56,70,1008,2.58,321,0,0,20,16.0934,0,291.273,-10.3155
2,2022-08-24 21:00:00+09:00,4,24.46,71,1008,1.78,316,0,0,20,16.0934,0,301.405,-21.3698
2,2022-08-24 22:00:00+09:00,6,24.3,70,1008,1.57,315,0,0,20,16.0934,0,313.699,-31.1619
2,2022-08-24 23:00:00+09:00,10,24.28,69,1008,1.35,312,0,0,19.4444,16.0934,0,329.049,-38.8922
2,2022-08-25 00:00:00+09:00,16,24.22,69,1008,1,283,0,0,19.4444,16.0934,0,347.697,-43.4769
2,2022-08-25 01:00:00+09:00,46,23.79,75,1008,2.66,199,0,0,20,16.0934,0,8.11363,-43.9455
2,2022-08-25 02:00:00+09:00,38,23.73,76,1007,3.01,207,0,0,19.4444,16.0934,0,27.3453,-40.1803
2,2022-08-25 03:00:00+09:00,35,23.69,74,1007,2.87,228,0,0,18.8889,16.0934,0,43.4313,-33.0283
2,2022-08-25 04:00:00+09:00,100,23.65,75,1007,2.64,227,0,0,19.4444,16.0934,0,56.3215,-23.602
2,2022-08-25 05:00:00+09:00,100,23.52,76,1007,2.71,228,0,0,19.4444,16.0934,0,66.8518,-12.7703
2,2022-08-25 06:00:00+09:00,100,23.49,78,1008,2.43,257,0,0,20,16.0934,0,75.93,-1.10439
2,2022-08-25 07:00:00+09:00,100,23.9,78,1008,2.13,262,0,0,19.4444,16.0934,0,84.3451,11.0208
2,2022-08-25 08:00:00+09:00,99,24.4,77,1008,2.11,271,0,0,18.8889,16.0934,1,92.8513,23.3233
2,2022-08-25 09:00:00+09:00,94,24.9,75,1008,2.21,275,0,0,17.7778,16.0934,1,102.376,35.5221
2,2022-08-25 10:00:00+09:00,28,25.37,73,1008,2.52,288,0,0,17.7778,16.0934,2,114.413,47.2081
2,2022-08-25 11:00:00+09:00,35,25.71,72,1008,2.93,306,0,0,17.7778,16.0934,2,131.786,57.5559
2,2022-08-25 12:00:00+09:00,55,25.88,72,1008,3.53,319,0,0,17.7778,16.0934,2,158.893,64.6571
2,2022-08-25 13:00:00+09:00,60,26.08,72,1007,4.44,321,0,0,17.7778,16.0934,2,194.224,65.4051
2,2022-08-25 14:00:00+09:00,53,26.09,72,1007,4.99,322,0,0,17.2222,16.0934,2,223.581,59.323
2,2022-08-25 15:00:00+09:00,61,25.96,72,1007,5.34,323,0,0,17.2222,16.0934,1,242.533,49.4162
2,2022-08-25 16:00:00+09:00,69,25.8,73,1007,6.07,325,0,0,17.7778,16.0934,1,255.344,37.902
2,2022-08-25 17:00:00+09:00,78,25.55,73,1007,6.37,334,0,0,17.7778,16.0934,0,265.213,25.7543
2,2022-08-25 18:00:00+09:00,71,25.23,73,1007,6.48,338,0,0,17.7778,16.0934,0,273.824,13.4326
2,2022-08-25 19:00:00+09:00,75,24.66,72,1008,6.67,345,0,0,17.2222,16.0934,0,282.178,1.22945
2,2022-08-25 20:00:00+09:00,64,24.1,67,1008,6.43,354,0,0,16.6667,16.0934,0,291.042,-10.583
2,2022-08-25 21:00:00+09:00,69,23.73,64,1008,4.86,7,0,0,16.1111,16.0934,0,301.19,-21.6584
2,2022-08-25 22:00:00+09:00,94,23.6,65,1008,3.94,6,0,0,16.6667,16.0934,0,313.518,-31.4765
2,2022-08-25 23:00:00+09:00,94,23.61,66,1008,4.53,358,0,0,16.6667,16.0934,0,328.936,-39.232
2,2022-08-26 00:00:00+09:00,89,23.59,68,1008,5.71,352,0,0,16.6667,16.0934,0,347.704,-43.8279
2,2022-08-26 01:00:00+09:00,89,23.26,69,1008,5.67,341,0,0,17.2222,16.0934,0,8.26382,-44.2798
2,2022-08-26 02:00:00+09:00,91,23.27,70,1007,5.67,331,0,0,17.2222,16.0934,0,27.6013,-40.4725
2,2022-08-26 03:00:00+09:00,93,23.39,71,1007,6.14,325,0,0,17.2222,16.0934,0,43.7346,-33.2714
2,2022-08-26 04:00:00+09:00,100,23.45,72,1007,5.95,318,0,0,17.2222,16.0934,0,56.637,-23.8024
2,2022-08-26 05:00:00+09:00,100,23.58,73,1007,5.16,313,0,0,17.7778,16.0934,0,67.1685,-12.9387
2,2022-08-26 06:00:00+09:00,100,23.59,74,1007,6.01,325,0,0,17.2222,16.0934,0,76.2499,-1.25128
2,2022-08-26 07:00:00+09:00,99,23.62,74,1008,7.65,337,0,0,17.7778,16.0934,1,84.6762,10.8856
2,2022-08-26 08:00:00+09:00,88,23.8,71,1008,6.94,343,0,0,17.2222,16.0934,3,93.2059,23.1897
2,2022-08-26 09:00:00+09:00,74,24.14,68,1008,6.87,349,0,0,16.6667,16.0934,4,102.77,35.3776
2,2022-08-26 10:00:00+09:00,14,24.46,65,1008,5.57,351,0,0,16.1111,16.0934,6,114.864,47.0349
2,2022-08-26 11:00:00+09:00,52,24.76,64,1008,5.14,342,0,0,16.1111,16.0934,8,132.284,57.3269
2,2022-08-26 12:00:00+09:00,36,25.05,64,1008,5.65,334,0,0,16.1111,16.0934,4,159.283,64.3471
2,2022-08-26 13:00:00+09:00,38,25.16,65,1007,4.9,327,0,0,15.5556,16.0934,3,194.213,65.0523
2,2022-08-26 14:00:00+09:00,45,25.14,66,1007,5.05,311,0,0,16.1111,16.0934,3,223.302,59.0004
2,2022-08-26 15:00:00+09:00,48,25.07,69,1007,6.04,314,0,0,16.1111,16.0934,2,242.21,49.1328
2,2022-08-26 16:00:00+09:00,11,25.04,71,1007,5.92,313,0,0,16.1111,16.0934,2,255.041,37.6426
2,2022-08-26 17:00:00+09:00,15,25.17,72,1007,5.29,317,0,0,16.1111,16.0934,1,264.935,25.5053
2,2022-08-26 18:00:00+09:00,27,25,74,1007,5.18,324,0,0,16.1111,16.0934,0,273.566,13.1842
2,2022-08-26 19:00:00+09:00,45,24.59,76,1008,4.81,325,0,0,16.6667,16.0934,0,281.934,0.973509
2,2022-08-26 20:00:00+09:00,41,24.39,77,1008,5.02,327,0,0,16.6667,16.0934,0,290.81,-10.8535
2,2022-08-26 21:00:00+09:00,35,24.29,77,1009,4.4,331,0,0,17.2222,16.0934,0,300.975,-21.9501
2,2022-08-26 22:00:00+09:00,8,24.17,78,1009,4.33,330,0,0,17.7778,16.0934,0,313.334,-31.7942
2,2022-08-26 23:00:00+09:00,37,23.94,79,1008,4.21,341,0,0,17.7778,16.0934,0,328.823,-39.5749
2,2022-08-27 00:00:00+09:00,58,23.84,78,1009,5.22,335,0,0,17.7778,16.0934,0,347.712,-44.1821
2,2022-08-27 01:00:00+09:00,30,23.21,77,1009,4.54,334,0,0,16.6667,16.0934,0,8.4187,-44.6164
2,2022-08-27 02:00:00+09:00,44,23.11,78,1009,5.28,339,0,0,16.6667,16.0934,0,27.8631,-40.766
2,2022-08-27 03:00:00+09:00,47,22.88,79,1008,5.13,343,0,0,16.6667,16.0934,0,44.0433,-33.5149
2,2022-08-27 04:00:00+09:00,1,22.83,79,1008,4.59,343,0,0,17.2222,16.0934,0,56.9571,-24.0029
2,2022-08-27 05:00:00+09:00,6,22.82,79,1009,4.51,349,0,0,17.7778,16.0934,0,67.4891,-13.1071
2,2022-08-27 06:00:00+09:00,7,22.72,78,1009,4.02,357,0,0,18.3333,16.0934,0,76.573,-1.39831
2,2022-08-27 07:00:00+09:00,13,22.85,78,1009,3.85,3,0,0,17.7778,16.0934,1,85.0103,10.75
2,2022-08-27 08:00:00+09:00,30,23.3,77,1010,5.13,2,0,0,17.2222,16.0934,2,93.5634,23.0552
2,2022-08-27 09:00:00+09:00,34,23.59,73,1010,7.39,3,0,0,16.6667,16.0934,4,103.167,35.2316
2,2022-08-27 10:00:00+09:00,29,24.12,63,1010,8.46,2,0,0,16.1111,16.0934,6,115.317,46.8594
2,2022-08-27 11:00:00+09:00,37,24.24,55,1010,8.82,358,0,0,16.1111,16.0934,8,132.782,57.0948
2,2022-08-27 12:00:00+09:00,34,24.1,53,1010,8.65,354,0,0,16.1111,16.0934,9,159.671,64.034
2,2022-08-27 13:00:00+09:00,28,24.11,51,1010,8.43,351,0,0,14.4444,16.0934,7,194.206,64.6965
2,2022-08-27 14:00:00+09:00,24,24.06,49,1010,8.62,348,0,0,12.2222,16.0934,5,223.028,58.674
2,2022-08-27 15:00:00+09:00,34,23.88,48,1010,9.46,350,0,0,10,16.0934,3,241.889,48.8454
2,2022-08-27 16:00:00+09:00,4,23.71,50,1010,9.27,354,0,0,8.88889,16.0934,2,254.739,37.3794
2,2022-08-27 17:00:00+09:00,7,23.38,52,1011,9.14,354,0,0,9.44444,16.0934,1,264.657,25.2529
2,2022-08-27 18:00:00+09:00,38,23.02,56,1011,8.62,357,0,0,10.5556,16.0934,0,273.307,12.9325
2,2022-08-27 19:00:00+09:00,54,22.65,60,1011,8.02,356,0,0,11.6667,16.0934,0,281.689,0.714545
2,2022-08-27 20:00:00+09:00,63,22.21,63,1011,7.49,356,0,0,12.2222,16.0934,0,290.577,-11.1269
2,2022-08-27 21:00:00+09:00,69,22.09,64,1012,6.77,357,0,0,12.7778,16.0934,0,300.757,-22.2445
2,2022-08-27 22:00:00+09:00,89,21.75,66,1012,7.07,3,0,0,13.3333,16.0934,0,313.15,-32.1149
2,2022-08-27 23:00:00+09:00,94,21.45,68,1012,6.85,13,0,0,13.3333,16.0934,0,328.708,-39.921
2,2022-08-28 00:00:00+09:00,96,21.22,69,1012,6.38,15,0,0,13.3333,16.0934,0,347.722,-44.5392
2,2022-08-28 01:00:00+09:00,50,20.67,66,1012,6.36,20,0,0,12.7778,1.62544,0,8.5783,-44.9553
2,2022-08-28 02:00:00+09:00,60,20.22,68,1012,5.94,23,0,0,12.7778,1.62544,0,28.1308,-41.0607
2,2022-08-28 03:00:00+09:00,67,19.87,69,1012,5.74,26,0,0,12.2222,1.62544,0,44.3573,-33.7588
2,2022-08-28 04:00:00+09:00,100,19.6,70,1012,5.58,28,0,0,12.2222,1.62544,0,57.2816,-24.2034
2,2022-08-28 05:00:00+09:00,100,19.34,70,1012,5.89,32,0,0,12.2222,1.62544,0,67.8133,-13.2755
2,2022-08-28 06:00:00+09:00,100,19.14,70,1013,5.72,29,0,0,11.6667,1.62544,0,76.8994,-1.54546
2,2022-08-28 07:00:00+09:00,99,18.97,71,1014,5.17,29,0,0,12.7778,1.62544,1,85.3473,10.6139
2,2022-08-28 08:00:00+09:00,90,19.51,69,1014,5.31,36,0,0,13.3333,1.62544,1,93.9236,22.9198
2,2022-08-28 09:00:00+09:00,80,20.5,64,1014,3.91,53,0,0,13.3333,1.62544,2,103.567,35.0842
2,2022-08-28 10:00:00+09:00,100,21.63,57,1014,2.7,66,0,0,13.3333,1.62544,2,115.772,46.6817
2,2022-08-28 11:00:00+09:00,99,22.59,52,1014,1.49,117,0,0,13.3333,1.62544,3,133.279,56.8598
2,2022-08-28 12:00:00+09:00,88,23.38,51,1014,1.7,192,0,0,13.3333,1.62544,3,160.055,63.7178
2,2022-08-28 13:00:00+09:00,91,24.31,51,1014,1.93,228,0,0,12.7778,1.62544,3,194.201,64.3377
2,2022-08-28 14:00:00+09:00,93,24.85,53,1014,2.07,229,0,0,13.3333,1.62544,2,222.758,58.3438
2,2022-08-28 15:00:00+09:00,94,25.04,54,1013,1.59,233,0,0,14.4444,1.62544,1,241.571,48.5541
2,2022-08-28 16:00:00+09:00,79,25.22,55,1013,1.35,220,0,0,14.4444,1.62544,1,254.437,37.1125
2,2022-08-28 17:00:00+09:00,89,24.86,58,1013,0.56,266,0,0,15,1.62544,1,264.378,24.997
2,2022-08-28 18:00:00+09:00,90,24.23,62,1014,1.4,336,0,0,15.5556,1.62544,0,273.047,12.6776
2,2022-08-28 19:00:00+09:00,93,23.26,65,1014,2.65,358,0,0,16.1111,1.62544,0,281.442,0.452659
2,2022-08-28 20:00:00+09:00,94,22.78,67,1014,3.02,5,0,0,16.1111,1.62544,0,290.342,-11.4031
2,2022-08-28 21:00:00+09:00,95,22.55,67,1015,2.59,31,0,0,16.1111,1.62544,0,300.538,-22.5417
2,2022-08-28 22:00:00+09:00,100,22.41,67,1015,2.68,40,0,0,16.1111,1.62544,0,312.963,-32.4384
2,2022-08-28 23:00:00+09:00,100,22.36,67,1015,2.57,78,0,0,16.6667,1.62544,0,328.593,-40.2701
2,2022-08-29 00:00:00+09:00,100,22.28,66,1015,1.8,68,0,0,16.6667,1.62544,0,347.734,-44.8992
2,2022-08-29 01:00:00+09:00,89,21.71,69,1015,2.9,101,0,0,16.6667,1.62544,0,8.74264,-45.2963
2,2022-08-29 02:00:00+09:00,84,21.2,71,1014,3.45,105,0,0,16.1111,1.62544,0,28.4043,-41.3565
2,2022-08-29 03:00:00+09:00,79,20.98,71,1014,3.32,108,0,0,16.1111,1.62544,0,44.6766,-34.0031
2,2022-08-29 04:00:00+09:00,100,20.7,72,1014,3.42,99,0,0,15,1.62544,0,57.6104,-24.4039
2,2022-08-29 05:00:00+09:00,97,20.59,72,1014,3.22,81,0,0,15.5556,16.0934,0,68.1412,-13.4439
2,2022-08-29 06:00:00+09:00,92,20.36,73,1015,3.4,82,0,0,15.5556,16.0934,0,77.2289,-1.69271
2,2022-08-29 07:00:00+09:00,91,20.6,72,1015,3.45,89,0,0,16.1111,16.0934,1,85.6872,10.4775
2,2022-08-29 08:00:00+09:00,93,21.07,70,1015,2.68,85,0,0,16.6667,16.0934,1,94.2864,22.7835
2,2022-08-29 09:00:00+09:00,94,21.59,68,1015,3.25,79,0,0,16.6667,16.0934,1,103.968,34.9353
2,2022-08-29 10:00:00+09:00,100,22.37,66,1016,3.85,84,0,0,16.6667,16.0934,2,116.228,46.5017
2,2022-08-29 11:00:00+09:00,100,23.55,66,1015,3.51,91,0,0,16.1111,16.0934,3,133.775,56.6217
2,2022-08-29 12:00:00+09:00,100,24.49,63,1015,2.06,99,0,0,15.5556,16.0934,4,160.436,63.3986
2,2022-08-29 13:00:00+09:00,100,25,62,1015,0.19,60,0,0,15,16.0934,3,194.199,63.9761
2,2022-08-29 14:00:00+09:00,100,25.29,62,1014,1.01,303,0,0,15,16.0934,2,222.494,58.0101
2,2022-08-29 15:00:00+09:00,100,25.05,63,1014,2.08,327,0,0,15,16.0934,1,241.256,48.2589
2,2022-08-29 16:00:00+09:00,100,24.97,65,1014,2.64,344,0,0,15.5556,16.0934,1,254.136,36.8419
2,2022-08-29 17:00:00+09:00,100,24.8,67,1014,2.44,6,0,0,16.6667,16.0934,0,264.099,24.7378
2,2022-08-29 18:00:00+09:00,100,24.58,70,1014,2.76,25,0,0,17.7778,16.0934,0,272.786,12.4197
2,2022-08-29 19:00:00+09:00,100,24.22,69,1014,3.54,57,0,0,18.3333,16.0934,0,281.195,0.187948
2,2022-08-29 20:00:00+09:00,100,23.82,67,1014,3.22,74,0,0,18.3333,16.0934,0,290.106,-11.6819
2,2022-08-29 21:00:00+09:00,100,23.52,69,1015,2.11,83,0,0,18.3333,16.0934,0,300.317,-22.8416
2,2022-08-29 22:00:00+09:00,99,23.21,71,1015,1.98,78,0,0,18.8889,16.0934,0,312.775,-32.7646
2,2022-08-29 23:00:00+09:00,98,23.02,74,1015,2.18,76,0,0,18.8889,16.0934,0,328.478,-40.622
2,2022-08-30 00:00:00+09:00,99,22.75,76,1014,2.76,80,0,0,18.8889,16.0934,0,347.748,-45.2619
2,2022-08-30 01:00:00+09:00,100,22.17,74,1014,2.74,82,0,0,18.3333,16.0934,0,8.91177,-45.6394
2,2022-08-30 02:00:00+09:00,99,22.1,75,1014,3.5,97,0,0,18.8889,16.0934,0,28.6837,-41.6532
2,2022-08-30 03:00:00+09:00,99,22.09,76,1013,3.45,102,0,0,19.4444,16.0934,0,45.0011,-34.2476
2,2022-08-30 04:00:00+09:00,93,21.9,80,1012,3.69,106,0,0,19.4444,16.0934,0,57.9434,-24.6043
2,2022-08-30 05:00:00+09:00,85,21.77,81,1012,3.72,91,0,0,19.4444,9.65606,0,68.4726,-13.6121
2,2022-08-30 06:00:00+09:00,72,21.78,82,1012,3.96,103,0,0,19.4444,16.0934,0,77.5615,-1.84003
2,2022-08-30 07:00:00+09:00,74,21.99,82,1012,3.79,113,0,0,20,16.0934,0,86.0298,10.3406
2,2022-08-30 08:00:00+09:00,68,22.82,81,1012,3.68,120,0,0,20.5556,16.0934,1,94.6517,22.6465
2,2022-08-30 09:00:00+09:00,69,23.8,80,1011,4.82,132,0,0,20.5556,16.0934,1,104.372,34.7849
2,2022-08-30 10:00:00+09:00,64,25.23,79,1011,4.78,140,0,0,22.2222,8.04672,1,116.685,46.3195
2,2022-08-30 11:00:00+09:00,82,26.21,77,1010,5.76,143,0,0,23.3333,6.43738,2,134.269,56.3807
2,2022-08-30 12:00:00+09:00,88,26.51,77,1010,6.65,148,0,0,23.3333,16.0934,2,160.814,63.0764
2,2022-08-30 13:00:00+09:00,91,26.63,77,1010,7.53,146,0,0,22.2222,16.0934,2,194.199,63.6117
2,2022-08-30 14:00:00+09:00,91,26.71,78,1009,7.76,145,0,0,23.3333,8.04672,1,222.234,57.6728
2,2022-08-30 15:00:00+09:00,92,26.54,79,1008,7.77,142,0,0,22.2222,16.0934,1,240.943,47.96
2,2022-08-30 16:00:00+09:00,100,26.03,82,1008,7.36,141,0,0,22.2222,16.0934,1,253.835,36.5679
2,2022-08-30 17:00:00+09:00,100,25.4,85,1008,7.38,138,0,0,23.3333,8.04672,0,263.821,24.4754
2,2022-08-30 18:00:00+09:00,100,25.03,87,1008,7.34,138,0,0,23.3333,16.0934,0,272.525,12.1589
2,2022-08-30 19:00:00+09:00,100,24.75,89,1008,6.31,141,0,0,22.7778,16.0934,0,280.947,-0.0794849
2,2022-08-30 20:00:00+09:00,100,24.6,90,1008,5.92,139,0,0,22.7778,8.04672,0,289.868,-11.9633
2,2022-08-30 21:00:00+09:00,100,24.57,92,1008,5.18,145,0,0,22.7778,8.04672,0,300.095,-23.144
2,2022-08-30 22:00:00+09:00,100,24.67,92,1008,4.54,158,0,0,22.7778,8.04672,0,312.585,-33.0934
2,2022-08-30 23:00:00+09:00,100,24.65,93,1007,3.25,177,0.17,0,22.7778,8.04672,0,328.361,-40.9767
2,2022-08-31 00:00:00+09:00,100,24.6,92,1007,2.41,208,0.24,0,22.2222,16.0934,0,347.764,-45.6274
2,2022-08-31 01:00:00+09:00,100,24,90,1008,4.4,319,0,0,21.6667,6.43738,0,9.08569,-45.9844
2,2022-08-31 02:00:00+09:00,99,23.87,89,1007,5.57,325,0,0,21.1111,6.43738,0,28.9689,-41.9509
2,2022-08-31 03:00:00+09:00,99,23.69,89,1007,5.65,330,0,0,21.1111,6.43738,0,45.3307,-34.4922
2,2022-08-31 04:00:00+09:00,100,23.4,89,1007,7.13,337,0,0,21.1111,6.43738,0,58.2807,-24.8046
2,2022-08-31 05:00:00+09:00,100,23.07,87,1007,7.43,349,0,0,21.1111,6.43738,0,68.8074,-13.7801
2,2022-08-31 06:00:00+09:00,100,22.62,87,1008,7.89,353,0.21,0,21.6667,6.43738,0,77.897,-1.98741
2,2022-08-31 07:00:00+09:00,100,22.21,88,1009,7,359,0.33,0,21.6667,16.0934,0,86.375,10.2034
2,2022-08-31 08:00:00+09:00,100,22.08,87,1009,5.88,356,0.56,0,21.6667,16.0934,1,95.0194,22.5085
2,2022-08-31 09:00:00+09:00,100,22.41,84,1009,5.39,359,0.28,0,21.1111,16.0934,1,104.778,34.633
2,2022-08-31 10:00:00+09:00,99,23.16,79,1009,6.55,359,0,0,21.1111,16.0934,2,117.143,46.135
2,2022-08-31 11:00:00+09:00,99,23.93,73,1009,6.53,354,0,0,20.5556,16.0934,3,134.762,56.1367
2,2022-08-31 12:00:00+09:00,94,24.38,70,1009,7.14,345,0,0,20,16.0934,4,161.188,62.7514
2,2022-08-31 13:00:00+09:00,95,24.52,71,1008,7.7,342,0,0,20,16.0934,4,194.202,63.2447
2,2022-08-31 14:00:00+09:00,96,24.33,72,1008,8,340,0,0,20,16.0934,3,221.979,57.3322
2,2022-08-31 15:00:00+09:00,94,24.31,73,1008,8.37,343,0,0,19.4444,16.0934,4,240.633,47.6575
2,2022-08-31 16:00:00+09:00,25,24.39,72,1008,7.79,349,0,0,19.4444,16.0934,2,253.536,36.2904
2,2022-08-31 17:00:00+09:00,25,24.33,73,1008,6.85,355,0,0,19.4444,16.0934,1,263.542,24.2099
2,2022-08-31 18:00:00+09:00,50,23.93,75,1008,6.66,351,0,0,19.4444,16.0934,0,272.263,11.8952
2,2022-08-31 19:00:00+09:00,62,23.38,78,1009,6.64,352,0,0,19.4444,11.2654,0,280.697,-0.349538
2,2022-08-31 20:00:00+09:00,70,23.28,78,1009,6.3,353,0,0,19.4444,11.2654,0,289.629,-12.2472
2,2022-08-31 21:00:00+09:00,74,23.1,79,1010,6.03,0,0,0,19.4444,11.2654,0,299.87,-23.4489
2,2022-08-31 22:00:00+09:00,71,22.82,81,1010,5.3,12,0,0,20,11.2654,0,312.394,-33.4248
2,2022-08-31 23:00:00+09:00,85,22.63,81,1010,4.08,21,0,0,20,11.2654,0,328.244,-41.334
2,2022-09-01 00:00:00+09:00,90,22.52,82,1011,3.91,23,0,0,20,11.2654,0,347.781,-45.9953
2,2022-09-01 01:00:00+09:00,93,22.37,83,1010,4.9,7,0,0,19.4444,9.65606,0,9.26445,-46.3313
2,2022-09-01 02:00:00+09:00,95,22.28,83,1010,4.74,10,0,0,19.4444,9.65606,0,29.2599,-42.2494
2,2022-09-01 03:00:00+09:00,95,22.13,84,1010,4.97,16,0,0,18.8889,9.65606,0,45.6655,-34.7369
2,2022-09-01 04:00:00+09:00,100,21.97,85,1010,4.69,24,0,0,18.8889,9.65606,0,58.622,-25.0046
2,2022-09-01 05:00:00+09:00,100,21.86,85,1011,4.16,25,0,0,18.8889,9.65606,0,69.1455,-13.948
2,2022-09-01 06:00:00+09:00,100,21.68,86,1011,4.33,28,0,0,18.8889,9.65606,0,78.2353,-2.13483
2,2022-09-01 07:00:00+09:00,100,21.75,86,1012,4.28,26,0,0,19.4444,9.65606,1,86.7228,10.0658
