time,cloud,temp,humidity,ground_press,wind_speed,wind_dir,rain,snow,dew_point,vis,uv_idx,azimuth,elevation
2023-02-05 05:00:00+09:00,53,-3.910815187,67,1025,3.6,28,0,0,-6.2,6.4,0,88.65715354,-31.0598599
2023-02-05 06:00:00+09:00,67,-3.94702407,65,1026,3.23,32,0,0,-6.5,4.8,0,96.94950335,-18.7572533
2023-02-05 07:00:00+09:00,71,-4.97,64,1026,3.22,34,0,0,-6.755932203,11.07966102,0,104.9931269,-6.662860235
2023-02-05 08:00:00+09:00,58,1.477756233,62,1026,2.89,35,0,0,-5.464179104,4.871641791,0.089552239,113.5078466,4.97193768
2023-02-05 09:00:00+09:00,61,1.762452212,58,1026,3.09,30,0,0,-4.747761194,6.304477612,1.880597015,123.1597249,15.82616676
2023-02-05 10:00:00+09:00,2,-1.97,50,1026,3.21,30,0,0,-4.7,12.9,2.636363636,134.6584671,25.43298755
2023-02-05 11:00:00+09:00,42.40236686,2.077337278,43.90532544,1026.976331,2.577692308,18.5739645,0,0,-4.687878788,9.6,3.03030303,148.6714132,33.10647806
2023-02-05 12:00:00+09:00,59,4.247201327,40,1026,2.07,1,0,0,-7.324242424,6.6,3.939393939,165.3832419,37.95124479
2023-02-05 13:00:00+09:00,54,4.773732744,39,1026,2.35,335,0,0,-10.03333333,19.2030303,3.96969697,183.7810522,39.13505558
2023-02-05 14:00:00+09:00,44,5.093971138,40,1025,2.53,321,0,0,-8.033333333,16.29393939,3.060606061,201.7207214,36.41119498
2023-02-05 15:00:00+09:00,36,5.195690608,42,1024,3.16,323,0,0,-8.3,16.1,2.5,217.3961466,30.32006759
2023-02-05 16:00:00+09:00,0,5.216330853,43.98568975,1024,3.232289639,331,0,0,-12,22.5,1.363636364,230.3453326,21.77498539
2023-02-05 17:00:00+09:00,0,5.272914013,47,1024,4.23,340,0,0,-10.5,16.1,0.666666667,241.0284819,11.601275
2023-02-05 18:00:00+09:00,0,4.626529933,49,1024,3.65,343,0,0,-7.233333333,16.1,0,250.1598464,0.390880183
2023-02-05 19:00:00+09:00,0,4.337075472,48,1024,2.08,354,0,0,-10.6,22.5,0,258.4313025,-11.45658675
2023-02-05 20:00:00+09:00,0,4.250405862,49,1025,2.79,352,0,0,-7.986666667,16.52666667,0,266.5153663,-23.65543471
2023-02-05 21:00:00+09:00,0,4.104095292,50,1025,3.03,5,0,0,-6.586666667,16.1,0,275.2199278,-35.95807282
2023-02-05 22:00:00+09:00,0,4.07112579,52,1025,3.080574383,20.02871913,0,0,-6.8,20.9,0,285.8546498,-48.05758054
2023-02-05 23:00:00+09:00,0,-0.97,54,1025,3.28,34,0,0,-6.896610169,9.916949153,0,301.1750521,-59.36412646
2023-02-06 00:00:00+09:00,0,3.206336898,56,1024,3.75,39,0,0,-6.805,16.18,0,327.4042948,-68.28776252
2023-02-06 01:00:00+09:00,2,2.917376426,55,1024,3.34,45,0,0,-6.9,17.7,0,8.975064443,-70.91208179
2023-02-06 02:00:00+09:00,5,2.995972222,54,1023,2.81,62,0,0,-6.985245902,9.537704918,0,45.08124346,-65.12306623
2023-02-06 03:00:00+09:00,21,3.019518805,52,1024,2.34,63,0,0,-6.746666667,6.83,0,65.8172733,-54.90509348
2023-02-06 04:00:00+09:00,100,2.995771365,50,1024,1.77,79,0,0,-8.121818182,18.95090909,0,78.72171715,-43.15936981
2023-02-06 05:00:00+09:00,100,2.98615963,50,1023,2.28,57,0,0,-8.7,9.7,0,88.34349605,-30.91919557
2023-02-06 06:00:00+09:00,99,3.083705815,49,1023,2.95,55,0,0,-8.4,8,0,96.66721319,-18.61341657
2023-02-06 07:00:00+09:00,99,2.757774855,48,1022,3.19,61,0,0,-8.2,19.3,0,104.7300718,-6.507871497
2023-02-06 08:00:00+09:00,100,2.852482831,47,1022,3.36,49,0,0,-8.71,14.5,0.033333333,113.2570097,5.145116512
2023-02-06 09:00:00+09:00,100,3.328331562,45,1022,3.53,44,0,0,-9,14.5,1.333333333,122.9197639,16.02437401
2023-02-06 10:00:00+09:00,100,4.110049587,41,1023,2.51,51,0,0,-5.3,14.5,2.636363636,134.436803,25.66243693
2023-02-06 11:00:00+09:00,100,5.326568306,39,1022,2.54,70,0,0,-9.659322034,16.1,1,148.4894132,33.37026226
2023-02-06 12:00:00+09:00,100,6.203668904,36,1022,1.22,116,0,0,-8.795454545,16.39090909,1.045454545,165.276429,38.24415961
2023-02-06 13:00:00+09:00,100,6.451063291,35.01316456,1021.013165,0.233164557,294.6172152,0,0,-14.70454545,22.20909091,1.954545455,183.779236,39.43996988
2023-02-06 14:00:00+09:00,100,6.79404267,36,1020,1.12,340,0,0,-6.21,16.1,2.9,201.8190353,36.70589479
2023-02-06 15:00:00+09:00,100,7.036104093,37.90803436,1020,2.07401718,351.4482062,0,0,-15.50892857,16.44285714,1,217.5616873,30.58993796
2023-02-06 16:00:00+09:00,100,7.137945799,41,1020,2.19,328,0,0,-8.6,22.5,0.363636364,230.5469519,22.01644987
2023-02-06 17:00:00+09:00,100,6.71372093,50,1020,3,329,0,0,-6.511864407,16.42542373,0,241.2492556,11.817324
2023-02-06 18:00:00+09:00,100,6.317098388,55,1020,3.3,332,0,0,-4.923943662,16.73098592,0,250.3945654,0.586915729
2023-02-06 19:00:00+09:00,100,6.292411348,58,1020,3.21,349,0.016192035,0,-8.557746479,22.13943662,0,258.6821024,-11.27446247
2023-02-06 20:00:00+09:00,100,6.007208288,60,1020,3.21,338,0.170774264,0,-1.3,16.1,0,266.789498,-23.48050326
2023-02-06 21:00:00+09:00,100,5.754725806,63,1020,4.4,350,0,0,-0.7,6.4,0,275.5293099,-35.78203434
2023-02-06 22:00:00+09:00,100,5.785292076,62,1020,3.97,24,0,0,-7,12.9,0,286.2147463,-47.86834191
2023-02-06 23:00:00+09:00,61,2.044900662,67,1020,3.1,34,0,0,-7.2,6.4,0,301.5884007,-59.14185698
2023-02-07 00:00:00+09:00,41,1.03,67,1020,3.5,33,0,0,-0.2,4.8,0,327.7401708,-68.00751084
2023-02-07 01:00:00+09:00,31,1.03,66,1019,3.02,40,0,0,-5.895522388,7.928358209,0,8.801308943,-70.61041666
2023-02-07 02:00:00+09:00,25,1.017271721,67,1019,3.92,23,0,0,-5.805970149,6.495522388,0,44.61247041,-64.88820707
2023-02-07 03:00:00+09:00,21,-0.97,67,1019,3.63,26,0,0,-5.989830508,4.908474576,0,65.38504492,-54.72489687
2023-02-07 04:00:00+09:00,16,1.03,66,1019,3.98,16,0,0,-5.7,7.831578947,0,78.3576001,-43.00481904
2023-02-07 05:00:00+09:00,92,4.25835249,64,1019,4.48,14,0,0,-5.7,4.8,0,88.02822203,-30.77271841
2023-02-07 06:00:00+09:00,95,4.080264271,62,1019,4.52,9,0,0,-6,4.8,0,96.38315247,-18.46408484
2023-02-07 07:00:00+09:00,96,3.930835165,61,1019,4.73,20,0,0,-5.62,10.975,0,104.4652417,-6.347594101
2023-02-07 08:00:00+09:00,97,0.011132075,60,1020,4.58,18,0,0,-5.973770492,6.721311475,0.93442623,113.0044663,5.323467
2023-02-07 09:00:00+09:00,97,4.191444322,59,1020,4.56,11,0,0,-4.969491525,6.511864407,1.033898305,122.6782678,16.22771204
2023-02-07 10:00:00+09:00,100,3.926312133,56,1020,4.29,11,0,0,-4.13,9.535,1.95,134.2140244,25.89703392
2023-02-07 11:00:00+09:00,100,5.976198965,53,1021,4.44,5,0,0,-4.655,6.4,1,148.307295,33.6392018
2023-02-07 12:00:00+09:00,82,6.798923418,53,1021,4.57,355,0,0,-3.815,6.725,1.1,165.1714504,38.54203464
2023-02-07 13:00:00+09:00,68,7.333217345,55,1020,5.06,345,0,0,-4.065,12.575,3,183.781837,39.74917058
2023-02-07 14:00:00+09:00,59,7.40618887,59,1020,6.14,339,0,0,-3.46,6.4,3,201.9236384,37.00374196
2023-02-07 15:00:00+09:00,50,7.03,63,1019,7.03,340,0,0,-4.6,6.4,2.5,217.7340046,30.86175697
2023-02-07 16:00:00+09:00,63,7.02011409,65,1020,7.64,343,0,0,-3.7,11.3,1.571428571,230.7550029,22.25893141
2023-02-07 17:00:00+09:00,34,6.634437049,69,1020,7.62,341,0,0,-3.75,6.4,0.95,241.475928,12.03379019
2023-02-07 18:00:00+09:00,24,5.95082427,71,1021,6.59,348,0,0,-0.885245902,6.719672131,0,250.634756,0.783049944
2023-02-07 19:00:00+09:00,18,5.59,72,1021,6.11,347,0,0,-0.6,12.9,0,258.9381361,-11.0923295
2023-02-07 20:00:00+09:00,15,5.34,73,1022,6.5,347,0,0,-0.389830508,4.8,0,267.0688214,-23.30544563
2023-02-07 21:00:00+09:00,13,5.08,73,1022,7.03,353,0,0,-0.12,5.045,0,275.8440051,-35.60552599
2023-02-07 22:00:00+09:00,4,5.06,71,1022,5.64,359,0,0,-0.5,9.7,0,286.5802934,-47.67800217
2023-02-07 23:00:00+09:00,4,4.885991116,72,1023,5.55,352,0,0,-2.34,4.72,0,302.0068187,-58.91750855
2023-02-08 00:00:00+09:00,19,2.308093797,71,1023,6.17,351,0,0,-1.27,3.36,0,328.0806805,-67.72406447
2023-02-08 01:00:00+09:00,31,4.490992908,71,1023,5.98,353,0,0,-2.535,6.24,0,8.640279909,-70.3038077
2023-02-08 02:00:00+09:00,44,4.47,70,1024,6,352,0,0,-1.245901639,3.180327869,0,44.15166574,-64.64647777
2023-02-08 03:00:00+09:00,45,4.279518959,71,1024,6.19,350,0,0,-0.250847458,2.86779661,0,64.95425478,-54.53794081
2023-02-08 04:00:00+09:00,99,4.221158605,71,1024,6.36,353,0,0,-1.75,4.68,0,77.99269487,-42.84405851
2023-02-08 05:00:00+09:00,66,0.293686231,74,1024,6.29,357,0,0,-2.71,2.36,0,87.71148481,-30.62048912
2023-02-08 06:00:00+09:00,48,-1.907073171,75,1025,6.54,358,0,0,-2.942857143,1.771428571,0,96.09743434,-18.30932562
2023-02-08 07:00:00+09:00,42,3.99,74,1025,6.43,1,0,0,-3.7,4.8,0,104.1987209,-6.182105004
2023-02-08 08:00:00+09:00,49,-1.97,72,1026,6.27,3,0,0,-4.016393443,2.8,0.049180328,112.7502769,5.506902048
2023-02-08 09:00:00+09:00,55,4.192386364,69,1027,6.04,5,0,0,-2.376666667,2.92,1.033333333,122.4352737,16.43608439
2023-02-08 10:00:00+09:00,13,5.01,62,1027,5.87,4,0,0,-1.615254237,6.291525424,2.033898305,133.9901439,26.13667547
2023-02-08 11:00:00+09:00,10,5.767078143,56,1027,6.18,358,0,0,0.715,3.36,3,148.1250535,33.91319169
2023-02-08 12:00:00+09:00,9,6.326617813,54,1028,6.65,350,0,0,-1.029310345,6.736206897,3.051724138,165.0683071,38.84476596
2023-02-08 13:00:00+09:00,19,6.370366762,53,1027,7.74,343,0,0,-3.4,12.9,3.375,183.7888815,40.062551
2023-02-08 14:00:00+09:00,18,6.174136986,52,1026,8.54,345,0,0,-3.245,9.7,3,202.0345565,37.30462462
2023-02-08 15:00:00+09:00,16,6.037787562,53,1026,8.78,346,0,0,-4.1,9.7,2.5,217.9130887,31.13541649
2023-02-08 16:00:00+09:00,95,5.74401662,53,1026,8.45,350,0,0,-6.242372881,20.73728814,1.966101695,230.9694378,22.50233673
2023-02-08 17:00:00+09:00,96,5.33679803,55,1027,8.49,349,0,0,-4.526153846,15.80461538,0.953846154,241.7084244,12.25060063
2023-02-08 18:00:00+09:00,97,5.03,59,1028,8.4,351,0,0,-3.049230769,9.896923077,0.030769231,250.880326,0.979231125
2023-02-08 19:00:00+09:00,98,4.049766796,64,1028,8.29,359,0,0,-3.32,17.43333333,0,259.1992959,-10.91021933
2023-02-08 20:00:00+09:00,98,3.661641221,65,1028,7.66,8,0,0,-3.886440678,9.7,0,267.3532101,-23.13027465
2023-02-08 21:00:00+09:00,99,3.460391616,64,1029,6.79,8,0,0,-3.585,10.02,0,276.1638564,-35.42854402
2023-02-08 22:00:00+09:00,100,1.997340591,64.03265941,1028,6.355878694,8.261275272,0,0,-5.229508197,15.7852459,0,286.9510762,-47.48654569
2023-02-08 23:00:00+09:00,100,3.330808656,65,1028,6.53,16,0,0,-5.813333333,9.7,0,302.4299832,-58.69106908
2023-02-09 00:00:00+09:00,100,3.087516667,66,1028,6.16,22,0,0,-6.17,9.966666667,0,328.4253707,-67.43745767
2023-02-09 01:00:00+09:00,100,2.957552054,65,1028,5.51,20,0,0,-5.33,17.43333333,0,8.491495474,-69.99239119
2023-02-09 02:00:00+09:00,100,2.84106961,64,1028,5.57,19,0,0,-6.196610169,9.7,0,43.69902907,-64.39801708
2023-02-09 03:00:00+09:00,100,2.773551724,62,1028,5.32,29,0,0,-6.1,10.02,0,64.52518838,-54.34430966
2023-02-09 04:00:00+09:00,100,2.844422222,61,1027,4.77,32,0,0,-6.09,15.78,0,77.62720944,-42.67715381
2023-02-09 05:00:00+09:00,100,0.800299145,59,1027,4.59,35,0,0,-5.880327869,9.7,0,87.39343287,-30.46257266
2023-02-09 06:00:00+09:00,100,2.844660887,58.00917899,1027,4.203579806,44.9082101,0,0,-5.52295082,9.909836066,0,95.81016815,-18.14921015
2023-02-09 07:00:00+09:00,100,-0.97,55,1028,2.33,67,0,0,-6.194915254,15.99152542,0,103.9305906,-6.011484341
2023-02-09 08:00:00+09:00,90,3.026713881,55,1027,3.3,70,0,0,-5.893333333,9.7,0.033333333,112.4944988,5.695331825
2023-02-09 09:00:00+09:00,90.98779893,3.909726696,53.02440215,1027.987799,2.450492923,72.96339678,0,0,-5.68,9.913333333,1.033333333,122.1908148,16.64939231
2023-02-09 10:00:00+09:00,100,5.030529577,50,1028,2.67,70,0,0,-5.063333333,15.88666667,1.966666667,133.7651705,26.38125675
2023-02-09 11:00:00+09:00,99,6.195926773,49,1028,3.35,66,0,0,-3.98,9.7,1,147.9426795,34.19212582
2023-02-09 12:00:00+09:00,100,7.731386482,52,1027,3.29,93,0,0,-3.343333333,9.966666667,1.033333333,164.9669963,39.15224929
2023-02-09 13:00:00+09:00,100,8.862161415,58,1026,4.64,119,0,0,-1.696666667,17.43333333,1.966666667,183.8003941,40.38000469
2023-02-09 14:00:00+09:00,100,9.485547945,61,1025,6.43,120,0,0,-1.607272727,9.932727273,1,202.1518135,37.60843163
2023-02-09 15:00:00+09:00,100,11.03,62,1024,7.55,122,0,0,-1.8,16.1,1,218.0989278,31.41080981
2023-02-09 16:00:00+09:00,100,9.044635097,64,1023,8.54,111,1.321665738,0,-2,22.5,0.666666667,231.1902064,22.74657471
2023-02-09 17:00:00+09:00,100,8.79059752,65,1024,8.11,107,0.368855693,0,-2,16.1,0,241.9466684,12.467685
2023-02-09 18:00:00+09:00,100,8.348820225,68,1023,8.19,101,0,0,-1.8,16.1,0,251.1311813,1.175410435
2023-02-09 19:00:00+09:00,100,7.778955224,71,1024,8.41,99,0.645074627,0,-1.236666667,22.28666667,0,259.4654733,-10.72816055
2023-02-09 20:00:00+09:00,100,7.174320487,77.836714,1024,8.195131846,97.04665314,0.650933063,0,-2.12,16.1,0,267.6425371,-22.95500045
2023-02-09 21:00:00+09:00,100,6.474438202,83,1024,7.54,89,1.028735955,0,3.1,16.1,0,276.4887065,-35.25108237
2023-02-09 22:00:00+09:00,100,5.628971256,87,1022,8.79,79,1.662602118,0,3.1,16.1,0,287.3268808,-47.29395518
2023-02-09 23:00:00+09:00,100,5.025873544,88,1021,8.84,83,2.218452579,0,3.173333333,7.946666667,0,302.8575757,-58.46252601
2023-02-10 00:00:00+09:00,100,5.03,92,1021,7.24,85,4.56,0,2.386440678,6.454237288,0,328.7738035,-67.14772457
2023-02-10 01:00:00+09:00,100,3.797292007,95,1020,6.81,63,2.437944535,0,1.989090909,7.912727273,0,8.354472377,-69.67630096
2023-02-10 02:00:00+09:00,100,3.753615946,94,1019,6.45,67,1.343430657,0,1.795081967,6.4,0,43.25472541,-64.14296726
2023-02-10 03:00:00+09:00,100,4.184451827,94,1018,5.58,81,1.327607973,0,1.69,6.776666667,0,64.09811539,-54.14409329
2023-02-10 04:00:00+09:00,100,4.383628809,91,1017,4.46,60,0.566537396,0,1.393333333,17.43333333,0,77.26134438,-42.50417544
2023-02-10 05:00:00+09:00,100,4.122226629,92,1017,5.31,22,0.015042493,0,1.206779661,9.7,0,87.07421014,-30.29903814
2023-02-10 06:00:00+09:00,98,4.062477114,91,1018,5.35,10,0,0,1.418181818,10.13636364,0,95.52145984,-17.98381318
2023-02-10 07:00:00+09:00,96.03653445,3.03,90,1019,5.177807933,11.63465553,0,0,1.781818182,18.86363636,0,103.6609291,-5.835815328
2023-02-10 08:00:00+09:00,97,4.664834363,90,1019,5.12,2,0,0,1.706557377,10.3295082,0.93442623,112.2371864,5.888663841
2023-02-10 09:00:00+09:00,97,4.967396387,88,1020,5.49,5,0,0,2.331818182,10.06363636,1,121.9449217,16.86753482
2023-02-10 10:00:00+09:00,99,5.440512397,86,1020,5.82,1,0,0,2.968181818,17.33636364,1,133.5391096,26.63067111
2023-02-10 11:00:00+09:00,80,6.03,83,1020,6.75,354,0,0,3.093220339,9.916949153,2.033898305,147.7601602,34.47589682
2023-02-10 12:00:00+09:00,59,6.269817073,79,1020,8.34,346,0,0,2.890163934,16.17868852,3.049180328,164.8675124,39.46437975
2023-02-10 13:00:00+09:00,46,6.157320225,79,1020,8.93,339,0,0,2.693333333,17.43333333,4,183.8163972,40.70142511
2023-02-10 14:00:00+09:00,45,7.03,79,1020,9.107185567,338.0804124,0,0,2.489830508,9.7,3.93220339,202.2754317,37.91505213
2023-02-10 15:00:00+09:00,45,5.89967204,79,1020,9.04,340,0,0,2.195454545,9.990909091,1.954545455,218.2915073,31.68783116
2023-02-10 16:00:00+09:00,60,5.83585755,77,1020,9.05,345,0,0,2.104545455,15.80909091,1.045454545,231.4172556,22.99155583
2023-02-10 17:00:00+09:00,55,5.586608466,78,1021,8.51,352,0,0,1.975,7.92,0.95,242.1905812,12.68497512
2023-02-10 18:00:00+09:00,42,4.043281682,79,1021,7.78,356,0,0,1.46557377,6.719672131,0,251.3872265,1.37154135
2023-02-10 19:00:00+09:00,35.16995448,4.03,79.97572079,1021.975721,6.999423369,356.9757208,0,0,0.807272727,12.78363636,0,259.7365584,-10.54617948
2023-02-10 20:00:00+09:00,29.07471264,4.642279693,79.01245211,1022,6.318342912,8.39559387,0,0,1,9.7,0,267.9366747,-22.77963104
2023-02-10 21:00:00+09:00,25,4.469092838,79,1023,5.49,357,0,0,0.604545455,9.918181818,0,276.8183977,-35.07313329
2023-02-10 22:00:00+09:00,5.078182779,3.069091389,79,1022.960909,5.678372953,341.2007396,0,0,0.695454545,14.28181818,0,287.7074936,-47.10021246
2023-02-10 23:00:00+09:00,7,4.345221239,79,1022,6.13,2,0,0,0.63559322,6.454237288,0,303.2892815,-58.23186705
2023-02-11 00:00:00+09:00,8,4.01786645,79,1022,5.46,10,0,0,-1.2,8,0,329.1255556,-66.85489989
2023-02-11 01:00:00+09:00,28,3.821883506,80,1022,4.39,13,0,0,-1.214754098,10.98032787,0,8.228729473,-69.35566891
2023-02-11 02:00:00+09:00,26,3.737908533,80,1023,4.26,14,0,0,-1.506779661,4.8,0,42.81888809,-63.88147377
2023-02-11 03:00:00+09:00,38,0.155138427,81,1022,3.88,30,0,0,-1.616393443,4.878688525,0,63.67329056,-53.93738677
2023-02-11 04:00:00+09:00,100,0.03,83,1021,4.24,44,0,0,-0.016949153,6.250847458,0,76.89529352,-42.32519849
2023-02-11 05:00:00+09:00,100,-0.025732484,81,1022,3.21,52,0,0,-0.485245902,1.980327869,0,86.75395665,-30.12995853
2023-02-11 06:00:00+09:00,100,3.167033027,79,1022,2.74,59,0,0,-0.22,1.706666667,0,95.23141256,-17.81321278
2023-02-11 07:00:00+09:00,100,3.45687747,76,1022,2.24,72,0,0,-0.806779661,4.691525424,0,103.3898121,-5.655184031
2023-02-11 08:00:00+09:00,100,3.528867521,75,1023,2.17,62,0,0,-0.95,1.59,0.05,111.9783919,6.08680312
2023-02-11 09:00:00+09:00,100,4.025428571,72,1024,1.18,74,0,0,-0.004918033,1.48852459,1,121.6976228,17.09040874
2023-02-11 10:00:00+09:00,100,1.003548016,72,1023,2.73,41,0,0,-0.093220339,3.186440678,1,133.3119643,26.88481004
2023-02-11 11:00:00+09:00,100,1.03,71,1024,2.23,46,0,0,0.125,2.82,1,147.5774802,34.76439589
2023-02-11 12:00:00+09:00,100,4.018300836,69,1023,1.88,64,0,0,0.6,3.2,1.5,164.7698476,39.7810515
2023-02-11 13:00:00+09:00,100,4.03,68,1023,0.85,71,0,0,0.509090909,12.7030303,2.96969697,183.8369125,41.02670506
2023-02-11 14:00:00+09:00,100,6.954250797,67,1023,0.89,9,0,0,0.781818182,6.793939394,2.060606061,202.4054324,38.22437488
2023-02-11 15:00:00+09:00,100,7.135958941,66,1023,1.03,341,0.004408428,0,1,8,1,218.4908107,31.96637498
2023-02-11 16:00:00+09:00,100,7.069649846,67,1022,0.682466529,337.946447,0.006343975,0,1,12.9,0.6,231.6505302,23.23719147
2023-02-11 17:00:00+09:00,100,7.343065611,67,1022,0.5,46,0.002986425,0,1.3,8,0,242.440082,12.90240408
2023-02-11 18:00:00+09:00,99.02271605,7.264548148,72.8637037,1022.977284,0.89091358,35.24987654,0,0,1.3,8.245,0,251.6483646,1.567578819
2023-02-11 19:00:00+09:00,77,7.020162102,74,1023,2.29,9,0,0,1.3,12.9,0,260.0124404,-10.36430098
2023-02-11 20:00:00+09:00,63,5.03,76,1023,3.68,4,0,0,1.769491525,3.254237288,0,268.2354942,-22.60417325
2023-02-11 21:00:00+09:00,54.24211071,6.285297465,76.97309881,1023.973099,3.037754785,19.56958096,0,0,0.9,4.8,0,277.1527722,-34.89468831
2023-02-11 22:00:00+09:00,0,6.474432877,75,1024,2.08,51,0,0,0.110169492,7.837288136,0,288.0927016,-46.9052994
2023-02-11 23:00:00+09:00,0,2.03,75,1024,2.1,63,0,0,0.390163934,3.180327869,0,303.7247905,-57.9990812
2023-02-12 00:00:00+09:00,0,2.03,75,1024,2.354623824,45.08202717,0,0,0.196610169,3.088135593,0,329.4802198,-66.5590199
2023-02-12 01:00:00+09:00,0,1.03,75,1023.958953,2.438209338,58.77988712,0,0,0.085,10.875,0,8.113791526,-69.03062546
2023-02-12 02:00:00+09:00,0,1.03,75,1023,2.63,77,0,0,-0.195081967,2.8,0,42.39162225,-63.61368498
2023-02-12 03:00:00+09:00,13,5.879403974,76,1023,1.97,60,0,0,-0.086666667,2.866666667,0,63.25095509,-53.72429001
2023-02-12 04:00:00+09:00,57,0.040764873,75,1023,2.64,35,0,0,0.28,5.283333333,0,76.52924497,-42.14030225
2023-02-12 05:00:00+09:00,74,0.03,75,1023,3.5,36,0,0,-0.3,19.3,0,86.43280946,-29.95541033
2023-02-12 06:00:00+09:00,82,0.03,76,1022,3.75,51,0,0,-0.3,3.345454545,0,94.94012756,-17.63748995
2023-02-12 07:00:00+09:00,87,4.899753086,75,1022,3.76,59,0,0,-0.3,6.254545455,0,103.1173142,-5.469679028
2023-02-12 08:00:00+09:00,89.085353,1.03,73,1022.957323,2.900300316,58.64014752,0,0,-0.19,4.8,0.033333333,111.7181665,6.289652485
2023-02-12 09:00:00+09:00,91,5.610983161,73,1022,3.58,73,0.106534492,0,0.086666667,4.963333333,1,121.4489452,17.31790894
2023-02-12 10:00:00+09:00,100,6.229063527,70,1022,2.15,70,0,0,-0.269491525,9.588135593,1,133.0837364,27.14356327
2023-02-12 11:00:00+09:00,100,6.953811341,67,1022,3.26,43,0,0,0.605,6.48,1.05,147.3946222,35.05751265
2023-02-12 12:00:00+09:00,100,7.622797518,66,1021,3.39,64,0.097179921,0,0.749180328,8.555737705,2,164.6739928,40.10215739
2023-02-12 13:00:00+09:00,100,8.289496259,65.03890274,1020.038903,2.371236908,60.15561097,0.329336658,0,1.716666667,19.14,1.966666667,183.8619618,41.3557361
2023-02-12 14:00:00+09:00,100,8.671708264,62,1019,1.66,357,0.13025513,0,2.196666667,14.5,1,202.5418361,38.53628748
2023-02-12 15:00:00+09:00,100,8.467452785,63.97384988,1019,1.916600484,331.3399516,1.761564165,0,2.106779661,14.60847458,1,218.6968196,32.24633499
2023-02-12 16:00:00+09:00,100,9.03,71.63490471,1017.091274,3.351544634,38.01053159,1.274779338,0,2.430909091,17.52545455,0.945454545,231.8899727,23.48339291
2023-02-12 17:00:00+09:00,100,7.202757292,79,1018,4.63,6,2.414639516,0,4.7,14.5,0,242.695088,13.11990529
2023-02-12 18:00:00+09:00,100,6.700196721,83,1017,5.01,33,1.24704918,0,2,14.5,0,251.914497,1.76347821
2023-02-12 19:00:00+09:00,100,6.778508969,84,1017,3.75,53,0.011659193,0,4.7,12.9,0,260.2930072,-10.18254962
2023-02-12 20:00:00+09:00,100,6.756769231,83,1018,3.63,1,0.011846154,0,4.221311475,14.02295082,0,268.5388663,-22.42863388
2023-02-12 21:00:00+09:00,100,6.03,83,1018,3.9,8,1.396405405,0,2.696610169,5.291525424,0,277.4916713,-34.71573938
2023-02-12 22:00:00+09:00,100,6.138439274,82,1017,3.65,13,0.021282633,0,2.6,19.3,0,288.4822921,-46.70919914
2023-02-12 23:00:00+09:00,100,6.078286991,82,1017,3.775546177,30.38331678,0.006166832,0,2.913333333,4.8,0,304.1637974,-57.76415997
2023-02-13 00:00:00+09:00,100,5.03,81,1017,1.33,15,0,0,3.279661017,4.854237288,0,329.8374057,-66.26012342
2023-02-13 01:00:00+09:00,100,5.03,80,1016,1.67,358,0,0,2.61147541,6.321311475,0,8.009193079,-68.70130028
2023-02-13 02:00:00+09:00,100,5.03,78,1017,2.33,328,0,0,0.920338983,4.8,0,41.97300876,-63.3397519
2023-02-13 03:00:00+09:00,100,5.03,78,1017,3.55,328,0.245425701,0,1.465,4.88,0,62.83133836,-53.5049073
2023-02-13 04:00:00+09:00,100,6.038868466,77,1017,5.41,332,0,0,0.795522388,6.23880597,0,76.1633823,-41.94956983
2023-02-13 05:00:00+09:00,100,5.750713496,76,1016,5.45,349,0,0,0.705970149,3.014925373,0,86.11090367,-29.77547302
2023-02-13 06:00:00+09:00,100,5.03,76.02559727,1016.025597,4.477883959,341,0,0,1.32,3.36,0,94.64770521,-17.45672816
2023-02-13 07:00:00+09:00,100,6.076515487,76,1017,4.74,336,0,0,1.7,6.4,0,102.8435096,-5.279390984
2023-02-13 08:00:00+09:00,100,5.931415094,77,1017,4.61,340,0,0,1.396610169,2.813559322,0.033898305,111.4565613,6.497112908
2023-02-13 09:00:00+09:00,100,5.03,76,1017,4.67,347,0.004270601,0,1.32,3.36,1,121.1989162,17.54992855
2023-02-13 10:00:00+09:00,100,6.223224536,77,1017,5.15,340,0,0,1.714754098,6.321311475,1,132.8544277,27.4068188
2023-02-13 11:00:00+09:00,100,6.03,78,1018,5.56,337,0,0,1.943333333,4.8,1.033333333,147.2115691,35.35513499
2023-02-13 12:00:00+09:00,100,6.852585635,78,1017,5.26,345,0,0,0.35,5.016666667,2,164.5799393,40.4275885
2023-02-13 13:00:00+09:00,93,7.174246353,77,1017,5.9,333,0,0,1.8,11.3,2,183.891568,41.6884078
2023-02-13 14:00:00+09:00,79,7.19314433,78,1017,8.57,336,0.002319588,0,1.8,6.4,1,202.684664,38.8506754
2023-02-13 15:00:00+09:00,75,6.796408719,81,1017,9.94,335,0,0,3.4,6.740350877,1,218.9095143,32.52760323
2023-02-13 16:00:00+09:00,13,6.175067039,81,1017,10.21,338,0,0,3.4,16.1,1,232.1355235,23.73007021
2023-02-13 17:00:00+09:00,10.12920019,5.632877425,81,1017.956933,10.99468528,340.8707998,0,0,2.479661017,7.945762712,0.966101695,242.9555145,13.3374113
2023-02-13 18:00:00+09:00,10,5.033759563,80,1019,10.12,343,0,0,1.885,6.725,0,252.1855233,1.959194156
